country,category,category_n,date_signed_convention,date_ratified_convention,date_signed_protocol,date_ratified_protocol,year,corruption_score,democracy_index,democracy_cat,freedom_index,dgp_per_capita,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,masculinity
Benin,ratified both convention and protocol,4,2008-02-08,2012-07-05,2008-02-08,2012-07-05,2018,40,5.74,Hybrid Regime,82,1194.44,NA,NA,NA,NA,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA
Benin,ratified both convention and protocol,4,2008-02-08,2012-07-05,2008-02-08,2012-07-05,2017,39,5.61,Hybrid Regime,82,1095.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2023,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2022,68,5.54,Hybrid Regime,61,NA,NA,NA,NA,NA,NA,NA,5.95,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2021,68,5.71,Hybrid Regime,61,3266.36,0.67,71.82,13.23,5.17,NA,NA,4.8,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2020,68,5.71,Hybrid Regime,59,3009.93,NA,NA,NA,NA,NA,NA,5.03,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2019,68,5.3,Hybrid Regime,59,3303.96,NA,NA,NA,NA,NA,NA,2.72,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2018,68,5.3,Hybrid Regime,55,3210.71,NA,NA,NA,NA,NA,NA,3.35,94,52,32,28,NA,NA,NA
Bhutan,only signed convention,1,2010-09-21,NA,NA,NA,2017,67,5.08,Hybrid Regime,55,3240.71,NA,NA,NA,NA,NA,NA,NA,94,52,32,28,NA,NA,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2023,NA,NA,NA,66,NA,NA,NA,NA,NA,60.8,39.2,NA,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2022,31,4.51,Hybrid Regime,66,3523.27,NA,NA,NA,NA,58.3,41.7,3.55,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2021,30,4.65,Hybrid Regime,66,3345.2,0.69,63.63,14.95,9.83,55.4,44.6,5.09,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2020,31,5.08,Hybrid Regime,63,3068.81,NA,NA,NA,NA,52.9,47.1,7.9,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2019,31,4.84,Hybrid Regime,67,3472.38,NA,NA,NA,NA,53.3,46.7,3.68,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2018,29,5.7,Hybrid Regime,67,3471.01,NA,NA,NA,NA,52.9,47.1,3.52,78,23,42,87,21,46,NA
Bolivia,ratified both convention and protocol,4,2007-08-13,2009-11-16,2007-08-13,2009-11-16,2017,33,5.49,Hybrid Regime,68,3280.01,NA,NA,NA,NA,59.5,40.5,3.65,78,23,42,87,21,46,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2023,NA,NA,NA,52,NA,NA,NA,NA,NA,42.9,57.1,NA,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2022,34,5,Hybrid Regime,53,7585.38,NA,NA,NA,NA,42.2,57.8,12.66,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2021,35,5.04,Hybrid Regime,53,7230.2,0.78,75.3,13.8,10.54,43,57,14.9,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2020,35,4.84,Hybrid Regime,53,6095.1,NA,NA,NA,NA,43,57,15.87,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2019,36,4.86,Hybrid Regime,53,6094.72,NA,NA,NA,NA,43.8,56.2,15.69,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2018,38,4.98,Hybrid Regime,55,6024.49,NA,NA,NA,NA,40.1,59.9,18.4,90,40,48,87,36,44,NA
Bosnia and Herzegovina,ratified both convention and protocol,4,2009-07-29,2010-03-12,2009-07-29,2010-03-12,2017,38,4.87,Hybrid Regime,55,5327.39,NA,NA,NA,NA,41,59,20.53,90,40,48,87,36,44,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2023,NA,NA,NA,72,NA,NA,NA,NA,NA,53.7,46.3,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2022,60,7.73,Flawed Democracy,72,7737.65,NA,NA,NA,NA,52.4,47.6,23.62,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2021,55,7.73,Flawed Democracy,72,7238.8,0.69,61.14,12.27,10.34,52.8,47.2,23.11,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2020,60,7.62,Flawed Democracy,72,5875.07,NA,NA,NA,NA,53.5,46.5,21.02,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2019,61,7.81,Flawed Democracy,72,6691.16,NA,NA,NA,NA,NA,NA,20.09,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2018,61,7.81,Flawed Democracy,72,6947.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,ratified protocol,3,NA,2021-07-12,NA,NA,2017,61,7.81,Flawed Democracy,72,6705.34,NA,NA,NA,NA,58.2,41.8,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2023,NA,NA,NA,72,NA,NA,NA,NA,NA,66.6,33.4,NA,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2022,38,6.78,Flawed Democracy,73,8917.67,NA,NA,NA,NA,67,33,9.23,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2021,38,6.86,Flawed Democracy,74,7696.79,0.75,72.75,15.6,8.13,67.8,32.2,13.16,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2020,38,6.92,Flawed Democracy,75,6923.7,NA,NA,NA,NA,68.9,31.1,13.7,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2019,35,6.86,Flawed Democracy,75,8845.32,NA,NA,NA,NA,70.2,29.8,11.94,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2018,35,6.97,Flawed Democracy,78,9121.02,NA,NA,NA,NA,70.6,29.4,12.33,69,36,49,76,28,59,49
Brazil,ratified both convention and protocol,4,2007-03-30,2008-08-01,2007-03-30,2008-08-01,2017,37,6.86,Flawed Democracy,79,9896.72,NA,NA,NA,NA,70.6,29.4,12.79,69,36,49,76,28,59,49
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2023,NA,NA,NA,28,NA,NA,NA,NA,NA,29,71,NA,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2022,NA,NA,NA,28,37152.47,NA,NA,NA,NA,29,71,NA,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2021,NA,NA,NA,28,31448.91,0.83,74.64,13.95,9.18,28,72,4.91,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2020,60,NA,NA,28,27179.34,NA,NA,NA,NA,27.7,72.3,7.41,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2019,60,NA,NA,29,30748.32,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2018,63,NA,NA,28,31241.02,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA
Brunei,ratified protocol,3,2007-12-18,2016-04-11,NA,NA,2017,62,NA,NA,29,28186.98,NA,NA,NA,NA,36.1,63.9,9.32,NA,NA,NA,NA,NA,NA,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2023,NA,NA,NA,79,NA,NA,NA,NA,NA,38,62,NA,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2022,43,6.53,Flawed Democracy,79,13772.48,NA,NA,NA,NA,38.7,61.3,4.27,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2021,42,6.64,Flawed Democracy,78,12222.24,0.8,71.8,13.9,11.41,38.1,61.9,5.27,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2020,44,6.71,Flawed Democracy,80,10153.48,NA,NA,NA,NA,38.5,61.5,5.12,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2019,43,7.03,Flawed Democracy,80,9878.77,NA,NA,NA,NA,40,60,4.23,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2018,42,7.03,Flawed Democracy,80,9451.85,NA,NA,NA,NA,39.7,60.3,5.21,70,50,40,85,51,16,NA
Bulgaria,ratified protocol,3,2007-09-27,2012-03-22,2008-12-18,NA,2017,43,7.03,Flawed Democracy,80,8386.59,NA,NA,NA,NA,40.2,59.8,6.16,70,50,40,85,51,16,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2023,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2022,42,3.08,Authoritarian Regime,53,832.88,NA,NA,NA,NA,NA,NA,NA,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2021,42,3.84,Authoritarian Regime,54,893.08,0.45,59.27,9.14,2.11,NA,NA,NA,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2020,40,3.73,Authoritarian Regime,56,833.24,NA,NA,NA,NA,NA,NA,NA,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2019,40,4.04,Hybrid Regime,60,772.17,NA,NA,NA,NA,NA,NA,NA,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2018,41,4.75,Hybrid Regime,60,779.2,NA,NA,NA,NA,NA,NA,4.69,70,15,50,55,27,18,NA
Burkina Faso,ratified both convention and protocol,4,2007-05-23,2009-07-23,2007-05-23,2009-07-23,2017,42,4.75,Hybrid Regime,63,711.18,NA,NA,NA,NA,NA,NA,NA,70,15,50,55,27,18,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2023,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2022,17,2.13,Authoritarian Regime,14,238.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2021,19,2.13,Authoritarian Regime,14,221.16,0.43,61.66,10.72,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2020,19,2.14,Authoritarian Regime,13,216.83,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2019,19,2.15,Authoritarian Regime,14,216.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2018,17,2.33,Authoritarian Regime,18,232.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,ratified both convention and protocol,4,2007-04-26,2014-05-22,2007-04-26,2014-05-22,2017,22,2.33,Authoritarian Regime,19,244.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2023,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2022,60,NA,NA,92,3902.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2021,58,NA,NA,92,3557.84,0.66,74.05,12.55,6.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2020,58,NA,NA,92,3223.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2019,58,NA,NA,90,3928.31,NA,NA,NA,NA,NA,NA,11.29,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2018,57,NA,NA,90,3860.45,NA,NA,NA,NA,NA,NA,12.17,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,ratified protocol,3,2007-03-30,2011-10-10,NA,NA,2017,55,NA,NA,90,3534.34,NA,NA,NA,NA,NA,NA,12.24,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2023,NA,NA,NA,24,NA,NA,NA,NA,NA,52.9,47.1,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2022,24,3.18,Authoritarian Regime,24,1786.56,NA,NA,NA,NA,50.7,49.3,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2021,23,2.9,Authoritarian Regime,24,1625.24,0.59,69.58,11.47,5.09,51.2,48.8,0.4,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2020,21,3.1,Authoritarian Regime,25,1577.91,NA,NA,NA,NA,50.7,49.3,0.17,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2019,20,3.53,Authoritarian Regime,26,1671.39,NA,NA,NA,NA,51.3,48.7,0.5,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2018,20,3.59,Authoritarian Regime,30,1533.32,NA,NA,NA,NA,54.4,45.6,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,ratified protocol,3,2007-10-01,2012-12-20,2007-10-01,NA,2017,21,3.63,Authoritarian Regime,31,1400.9,NA,NA,NA,NA,54.6,45.4,0.14,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2023,NA,NA,NA,15,NA,NA,NA,NA,NA,64.8,35.2,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2022,26,2.56,Authoritarian Regime,15,1588.48,NA,NA,NA,NA,66.6,33.4,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2021,27,2.56,Authoritarian Regime,16,1666.93,0.58,60.33,13.11,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2020,25,2.77,Authoritarian Regime,18,1539.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2019,25,2.85,Authoritarian Regime,19,1538.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2018,25,3.28,Authoritarian Regime,22,1594.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,ratified protocol,3,2008-10-01,2023-09-28,2008-10-01,NA,2017,25,3.61,Authoritarian Regime,24,1479.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2023,NA,NA,NA,98,NA,NA,NA,NA,NA,44.3,55.7,NA,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2022,74,8.88,Full Democracy,98,54966.49,NA,NA,NA,NA,42.9,57.1,5.28,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2021,74,8.87,Full Democracy,98,52358.62,0.94,82.66,16.4,13.83,41.2,58.8,7.53,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2020,77,9.24,Full Democracy,98,43349.68,NA,NA,NA,NA,39.7,60.3,9.66,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2019,77,9.22,Full Democracy,99,46374.15,NA,NA,NA,NA,39.5,60.5,5.69,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2018,81,9.15,Full Democracy,99,46547.8,NA,NA,NA,NA,39.3,60.7,5.84,39,72,52,48,54,68,NA
Canada,ratified both convention and protocol,4,2007-03-30,2010-03-11,NA,2018-12-03,2017,82,9.15,Full Democracy,99,45129.43,NA,NA,NA,NA,39.2,60.8,6.43,39,72,52,48,54,68,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2023,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2022,24,1.35,Authoritarian Regime,7,427.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2021,24,1.43,Authoritarian Regime,9,461.14,0.4,53.89,8.04,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2020,26,1.32,Authoritarian Regime,10,435.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2019,25,1.32,Authoritarian Regime,9,426.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2018,26,1.52,Authoritarian Regime,9,435.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,ratified both convention and protocol,4,2007-05-09,2016-10-11,2007-05-09,2016-10-11,2017,23,1.52,Authoritarian Regime,10,414.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2023,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2022,19,1.67,Authoritarian Regime,15,716.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2021,20,1.67,Authoritarian Regime,17,685.69,0.39,52.53,8.04,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2020,21,1.55,Authoritarian Regime,17,643.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2019,20,1.61,Authoritarian Regime,17,701.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2018,19,1.61,Authoritarian Regime,18,720.27,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA
Chad,ratified protocol,3,2012-09-26,2019-06-20,2012-09-26,NA,2017,20,1.5,Authoritarian Regime,18,662.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2023,NA,NA,NA,94,NA,NA,NA,NA,NA,58.1,41.9,NA,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2022,67,8.22,Full Democracy,94,15355.51,NA,NA,NA,NA,54,46,8.25,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2021,67,7.92,Flawed Democracy,93,16247.4,0.86,78.94,16.73,10.93,52.1,47.9,9.28,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2020,67,8.28,Full Democracy,90,13165.39,NA,NA,NA,NA,45.2,54.8,10.94,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2019,67,8.08,Full Democracy,94,14627.15,NA,NA,NA,NA,46.8,53.2,7.27,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2018,67,7.97,Flawed Democracy,94,15795.71,NA,NA,NA,NA,46.5,53.5,7.21,63,49,28,86,12,68,28
Chile,ratified both convention and protocol,4,2007-03-30,2008-07-29,2007-03-30,2008-07-29,2017,67,7.84,Flawed Democracy,94,15045.53,NA,NA,NA,NA,47.5,52.5,6.95,63,49,28,86,12,68,28
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2023,NA,NA,NA,9,NA,NA,NA,NA,NA,26.3,73.7,NA,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2022,45,1.94,Authoritarian Regime,9,12720.22,NA,NA,NA,NA,29.4,70.6,NA,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2021,45,2.21,Authoritarian Regime,9,12617.5,0.77,78.21,14.24,7.6,30.2,69.8,5.11,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2020,42,2.27,Authoritarian Regime,10,10408.72,NA,NA,NA,NA,31.8,68.2,5.61,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2019,41,2.26,Authoritarian Regime,11,10143.86,NA,NA,NA,NA,45.5,54.5,5.15,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2018,39,3.32,Authoritarian Regime,14,9905.41,NA,NA,NA,NA,39.4,60.6,4.93,80,43,66,30,77,24,66
China,ratified protocol,3,2007-03-30,2008-08-01,NA,NA,2017,41,3.1,Authoritarian Regime,15,8817.05,NA,NA,NA,NA,33.9,66.1,3.9,80,43,66,30,77,24,66
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2023,NA,NA,NA,70,NA,NA,NA,NA,NA,60.2,39.8,NA,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2022,39,6.72,Flawed Democracy,64,6630.28,NA,NA,NA,NA,57.7,42.3,10.55,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2021,39,6.48,Flawed Democracy,65,6182.71,0.75,72.83,14.44,8.86,55.8,44.2,13.9,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2020,39,7.04,Flawed Democracy,66,5304.29,NA,NA,NA,NA,54.8,45.2,15.98,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2019,37,7.13,Flawed Democracy,66,6436.51,NA,NA,NA,NA,51.3,48.7,10.28,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2018,36,6.96,Flawed Democracy,65,6782.04,NA,NA,NA,NA,50.7,49.3,9.36,67,29,64,80,6,83,64
Colombia,ratified protocol,3,2007-03-30,2011-05-10,NA,NA,2017,37,6.67,Flawed Democracy,64,6449.97,NA,NA,NA,NA,51.7,48.3,9.09,67,29,64,80,6,83,64
Comoros,ratified protocol,3,2007-09-26,2016-06-16,NA,NA,2023,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,ratified protocol,3,2007-09-26,2016-06-16,NA,NA,2022,19,3.2,Authoritarian Regime,42,1484.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,ratified protocol,3,2007-09-26,2016-06-16,NA,NA,2021,20,3.2,Authoritarian Regime,42,1577.47,0.56,63.42,11.92,5.08,NA,NA,5.86,NA,NA,NA,NA,NA,NA,NA
Comoros,ratified protocol,3,2007-09-26,2016-06-16,NA,NA,2020,21,3.09,Authoritarian Regime,44,1519.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
