country,year,cpi_score.x,power_distance.x,individualism.x,motivation.x,uncertainty_avoidance.x,long_term_orientation.x,indulgence.x,democracy_index.x,democracy_cat.x,freedom_index,cpi_score.y,democracy_index.y,democracy_cat.y,gdp.x,crime_index.x,safety_index.x,power_distance.y,individualism.y,motivation.y,uncertainty_avoidance.y,long_term_orientation.y,indulgence.y,human_development_index.x,life_expectancy.x,expected_years_of_schooling.x,mean_years_of_schooling.x,unemployment_rate.x,crpd_signature_date,crpd_ratification_date,optional_protocol_date,crpd_category,crpd_category_value,gdp.y,human_development_index.y,life_expectancy.y,expected_years_of_schooling.y,mean_years_of_schooling.y,crime_index.y,safety_index.y,unemployment_rate.y
Algeria,2008,NA,NA,NA,NA,NA,NA,NA,3.32,Authoritarian Regime,NA,NA,3.32,Authoritarian Regime,4946.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.33,30 Mar 2007,04 Dec 2009,NA,signed & ratified,4,4946.56,NA,NA,NA,NA,NA,NA,11.33
American Samoa,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15743.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15743.31,NA,NA,NA,NA,NA,NA,NA
American Samoa,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15501.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15501.53,NA,NA,NA,NA,NA,NA,NA
American Samoa,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13672.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13672.58,NA,NA,NA,NA,NA,NA,NA
American Samoa,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13195.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13195.94,NA,NA,NA,NA,NA,NA,NA
American Samoa,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12372.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12372.88,NA,NA,NA,NA,NA,NA,NA
American Samoa,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300.82,NA,NA,NA,NA,NA,NA,NA
American Samoa,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13101.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13101.54,NA,NA,NA,NA,NA,NA,NA
American Samoa,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12314,NA,NA,NA,NA,NA,NA,NA
American Samoa,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12038.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12038.87,NA,NA,NA,NA,NA,NA,NA
American Samoa,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11920.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11920.06,NA,NA,NA,NA,NA,NA,NA
American Samoa,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10495.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10495.3,NA,NA,NA,NA,NA,NA,NA
American Samoa,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10446.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,10446.86,NA,NA,NA,NA,NA,NA,9.2
American Samoa,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12191.6,NA,NA,NA,NA,NA,NA,NA
American Samoa,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10019.5,NA,NA,NA,NA,NA,NA,NA
Andorra,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andorra,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,41992.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,41992.79,NA,NA,NA,NA,NA,NA,NA
Andorra,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,42072.34,NA,NA,NA,NA,NA,NA,NA,NA,0.86,80.37,13.3,10.56,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,42072.34,0.86,80.37,13.3,10.56,NA,NA,NA
Andorra,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,37207.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,37207.22,NA,NA,NA,NA,NA,NA,NA
Andorra,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,41328.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,41328.6,NA,NA,NA,NA,NA,NA,NA
Andorra,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,42904.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,42904.83,NA,NA,NA,NA,NA,NA,NA
Andorra,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,40632.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,40632.23,NA,NA,NA,NA,NA,NA,NA
Andorra,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,39931.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,39931.22,NA,NA,NA,NA,NA,NA,NA
Andorra,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,38885.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,38885.53,NA,NA,NA,NA,NA,NA,NA
Andorra,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,45680.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,45680.53,NA,NA,NA,NA,NA,NA,NA
Andorra,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,44747.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,44747.75,NA,NA,NA,NA,NA,NA,NA
Andorra,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44902.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,44902.38,NA,NA,NA,NA,NA,NA,NA
Andorra,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51428.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,51428.2,NA,NA,NA,NA,NA,NA,NA
Andorra,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48237.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,48237.89,NA,NA,NA,NA,NA,NA,NA
Andorra,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49750.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,49750.69,NA,NA,NA,NA,NA,NA,NA
Andorra,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53721.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Apr 2007,11 Mar 2014,11 Mar 2014,signed & ratified & protocol,5,53721.41,NA,NA,NA,NA,NA,NA,NA
Angola,2023,NA,83,18,20,60,15,83,NA,NA,28,NA,NA,NA,NA,65.4,34.6,83,18,20,60,15,83,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,NA,NA,NA,NA,NA,65.4,34.6,NA
Angola,2022,33,NA,NA,NA,NA,NA,NA,3.96,Authoritarian Regime,30,33,3.96,Authoritarian Regime,2998.5,66.4,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,2998.5,NA,NA,NA,NA,66.4,33.6,NA
Angola,2021,29,NA,NA,NA,NA,NA,NA,3.37,Authoritarian Regime,31,29,3.37,Authoritarian Regime,1903.72,66.6,33.4,NA,NA,NA,NA,NA,NA,0.59,61.64,12.17,5.42,15.8,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,1903.72,0.59,61.64,12.17,5.42,66.6,33.4,15.8
Angola,2020,27,NA,NA,NA,NA,NA,NA,3.66,Authoritarian Regime,32,27,3.66,Authoritarian Regime,1502.95,65,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,1502.95,NA,NA,NA,NA,65,35,NA
Angola,2019,26,NA,NA,NA,NA,NA,NA,3.72,Authoritarian Regime,31,26,3.72,Authoritarian Regime,2142.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,2142.24,NA,NA,NA,NA,NA,NA,16.5
Angola,2018,19,NA,NA,NA,NA,NA,NA,3.62,Authoritarian Regime,26,19,3.62,Authoritarian Regime,2487.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,2487.5,NA,NA,NA,NA,NA,NA,NA
Angola,2017,19,NA,NA,NA,NA,NA,NA,3.62,Authoritarian Regime,24,19,3.62,Authoritarian Regime,2283.21,65.5,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,2283.21,NA,NA,NA,NA,65.5,34.5,NA
Angola,2016,18,NA,NA,NA,NA,NA,NA,3.4,Authoritarian Regime,24,18,3.4,Authoritarian Regime,1709.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,1709.52,NA,NA,NA,NA,NA,NA,NA
Angola,2015,15,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,28,15,3.35,Authoritarian Regime,3100.83,68,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,3100.83,NA,NA,NA,NA,68,32,NA
Angola,2014,19,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,29,19,3.35,Authoritarian Regime,5059.08,63,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,5059.08,NA,NA,NA,NA,63,37,9.58
Angola,2013,23,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,30,23,3.35,Authoritarian Regime,5101.98,52.3,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,5101.98,NA,NA,NA,NA,52.3,47.7,NA
Angola,2012,22,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,NA,22,3.35,Authoritarian Regime,4962.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,4962.55,NA,NA,NA,NA,NA,NA,NA
Angola,2011,NA,NA,NA,NA,NA,NA,NA,3.32,Authoritarian Regime,NA,NA,3.32,Authoritarian Regime,4511.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.77,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,4511.15,NA,NA,NA,NA,NA,NA,16.77
Angola,2010,NA,NA,NA,NA,NA,NA,NA,3.32,Authoritarian Regime,NA,NA,3.32,Authoritarian Regime,3496.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,3496.78,NA,NA,NA,NA,NA,NA,9.43
Angola,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,3123.7,NA,NA,NA,NA,NA,NA,3.78
Angola,2008,NA,NA,NA,NA,NA,NA,NA,3.35,Authoritarian Regime,NA,NA,3.35,Authoritarian Regime,4081.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 May 2014 ,19 May 2013,ratified & protocol,5,4081.72,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,18745.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,18745.17,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,16740.35,NA,NA,NA,NA,NA,NA,NA,NA,0.79,78.5,14.18,9.29,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,16740.35,0.79,78.5,14.18,9.29,NA,NA,NA
Antigua and Barbuda,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,15284.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,15284.77,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,18187.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,18187.78,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,17514.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,17514.36,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,16110.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,16110.31,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,15862.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,15862.65,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,14861.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,14861.88,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,14004.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,14004.81,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,13350.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,13350.15,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13686.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,13686.48,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13117.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,13117.15,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13404.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,13404.52,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14530.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,14530.6,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16457.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,07 Jan 2016,NA,signed & ratified,4,16457.1,NA,NA,NA,NA,NA,NA,NA
Arab World,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7655.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7655.85,NA,NA,NA,NA,NA,NA,NA
Arab World,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6414.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6414.73,NA,NA,NA,NA,NA,NA,NA
Arab World,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5639.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5639.4,NA,NA,NA,NA,NA,NA,NA
Arab World,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6498.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6498.53,NA,NA,NA,NA,NA,NA,NA
Arab World,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6573.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6573.82,NA,NA,NA,NA,NA,NA,NA
Arab World,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6224.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6224.52,NA,NA,NA,NA,NA,NA,NA
Arab World,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6113.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62946892400446,NA,NA,NA,NA,NA,6113.4,NA,NA,NA,NA,NA,NA,9.62946892400446
Arab World,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6283.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6283.26,NA,NA,NA,NA,NA,NA,NA
Arab World,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7302.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.720961067152,NA,NA,NA,NA,NA,7302.25,NA,NA,NA,NA,NA,NA,10.720961067152
Arab World,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7348.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7348.85,NA,NA,NA,NA,NA,NA,NA
Arab World,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7365.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5609419383262,NA,NA,NA,NA,NA,7365.46,NA,NA,NA,NA,NA,NA,10.5609419383262
Arab World,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6864.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6864.43,NA,NA,NA,NA,NA,NA,NA
Arab World,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6406.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21052392171872,NA,NA,NA,NA,NA,6406.31,NA,NA,NA,NA,NA,NA,9.21052392171872
Arab World,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5585.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4679560593903,NA,NA,NA,NA,NA,5585.46,NA,NA,NA,NA,NA,NA,9.4679560593903
Arab World,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6528.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.86735561137236,NA,NA,NA,NA,NA,6528.65,NA,NA,NA,NA,NA,NA,9.86735561137236
Argentina,2023,NA,49,51,56,86,29,62,NA,NA,85,NA,NA,NA,NA,64.3,35.7,49,51,56,86,29,62,NA,NA,NA,NA,NA,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,NA,NA,NA,NA,NA,64.3,35.7,NA
Argentina,2022,38,NA,NA,NA,NA,NA,NA,6.85,Flawed Democracy,84,38,6.85,Flawed Democracy,13686.01,64.1,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,13686.01,NA,NA,NA,NA,64.1,35.9,NA
Argentina,2021,38,NA,NA,NA,NA,NA,NA,6.81,Flawed Democracy,84,38,6.81,Flawed Democracy,10636.12,63.3,36.7,NA,NA,NA,NA,NA,NA,0.84,75.39,17.87,11.15,8.74,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,10636.12,0.84,75.39,17.87,11.15,63.3,36.7,8.74
Argentina,2020,42,NA,NA,NA,NA,NA,NA,6.95,Flawed Democracy,85,42,6.95,Flawed Democracy,8496.43,61.8,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,8496.43,NA,NA,NA,NA,61.8,38.2,11.46
Argentina,2019,45,NA,NA,NA,NA,NA,NA,7.02,Flawed Democracy,84,45,7.02,Flawed Democracy,9963.67,62.6,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,9963.67,NA,NA,NA,NA,62.6,37.4,9.84
Argentina,2018,40,NA,NA,NA,NA,NA,NA,7.02,Flawed Democracy,83,40,7.02,Flawed Democracy,11795.16,61.8,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,11795.16,NA,NA,NA,NA,61.8,38.2,9.22
Argentina,2017,39,NA,NA,NA,NA,NA,NA,6.96,Flawed Democracy,82,39,6.96,Flawed Democracy,14613.04,62.6,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,14613.04,NA,NA,NA,NA,62.6,37.4,8.35
Argentina,2016,36,NA,NA,NA,NA,NA,NA,6.96,Flawed Democracy,79,36,6.96,Flawed Democracy,12790.26,63.3,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,12790.26,NA,NA,NA,NA,63.3,36.7,NA
Argentina,2015,32,NA,NA,NA,NA,NA,NA,7.02,Flawed Democracy,80,32,7.02,Flawed Democracy,13789.06,62.4,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,13789.06,NA,NA,NA,NA,62.4,37.6,NA
Argentina,2014,34,NA,NA,NA,NA,NA,NA,6.84,Flawed Democracy,80,34,6.84,Flawed Democracy,12334.8,57.5,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,12334.8,NA,NA,NA,NA,57.5,42.5,7.27
Argentina,2013,34,NA,NA,NA,NA,NA,NA,6.84,Flawed Democracy,80,34,6.84,Flawed Democracy,13080.25,59.3,40.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,30 Mar 2007,02 Sep 2008,02 Sep 2008,signed & ratified & protocol,5,13080.25,NA,NA,NA,NA,59.3,40.7,7.1
